70.0,1.025
70.01,1.124
70.02,1.226
70.03,1.244
70.04,1.124
70.05,1.082
70.06,1.131
70.07,1.1
70.08,1.09
70.09,1.15
70.1,0.944
70.11,1.029
70.12,1.124
70.13,1.139
70.14,1.192
70.15,1.235
70.16,1.125
70.17,1.246
70.18,1.146
70.19,1.064
70.2,1.067
70.21,0.981
70.22,1.091
70.23,1.086
70.24,1.017
70.25,1.252
70.26,1.148
70.27,1.199
70.28,1.655
70.29,1.079
70.3,1.257
70.31,1.2
70.32,1.111
70.33,1.194
70.34,1.238
70.35,1.162
70.36,1.12
70.37,3.004
70.38,0.992
70.39,1.136
70.4,0.988
70.41,1.117
70.42,1.007
70.43,1.14
70.44,1.03
70.45,1.147
70.46,0.979
70.47,1.105
70.48,0.953
70.49,1.097
70.5,1.006
70.51,1.127
70.52,1.006
70.53,1.146
70.54,1.052
70.55,1.072
70.56,1.126
70.57,1.198
70.58,1.036
70.59,1.02
70.6,1.135
70.61,1.195
70.62,0.873
70.63,1.036
70.64,0.957
70.65,1.212
70.66,1.139
70.67,1.247
70.68,1.128
70.69,1.084
70.7,1.11
70.71,1.265
70.72,1.248
70.73,1.21
70.74,1.424
70.75,1.276
70.76,1.136
70.77,1.076
70.78,1.133
70.79,1.137
70.8,1.074
70.81,1.217
70.82,1.128
70.83,1.171
70.84,1.157
70.85,1.211
70.86,1.176
70.87,1.068
70.88,1.083
70.89,1.117
70.9,1.019
70.91,0.983
70.92,1.106
70.93,1.202
70.94,1.204
70.95,1.224
70.96,1.123
70.97,1.19
70.98,1.203
70.99,1.257
71.0,1.13
71.01,1.097
71.02,1.176
71.03,1.105
71.04,1.187
71.05,1.123
71.06,1.184
71.07,1.108
71.08,1.207
71.09,1.149
71.1,1.192
71.11,1.052
71.12,0.983
71.13,1.076
71.14,1.034
71.15,1.04
71.16,1.042
71.17,1.028
71.18,1.17
71.19,1.128
71.2,1.191
71.22,1.042
71.23,1.207
71.24,1.107
71.25,1.15
71.26,1.08
71.27,0.954
71.28,1.172
71.29,1.045
71.3,1.087
71.31,1.258
71.32,1.07
71.33,2.397
71.34,1.322
71.35,1.202
71.36,1.021
71.37,1.052
71.38,1.008
71.39,1.16
71.4,1.353
71.41,1.236
71.42,0.973
71.43,1.22
71.44,1.046
71.45,1.356
71.46,1.148
71.47,1.223
71.48,1.152
71.49,1.211
71.5,1.203
71.51,1.295
71.52,1.159
71.53,1.224
71.54,1.127
71.55,1.143
71.56,1.147
71.57,1.135
71.58,1.102
71.59,1.091
71.6,1.184
71.61,1.202
71.62,2.001
71.63,1.145
71.64,1.238
71.65,1.136
71.66,1.193
71.67,1.205
71.68,1.073
71.69,1.064
71.7,1.174
71.71,1.15
71.72,1.089
71.74,1.264
71.75,1.234
71.76,1.283
71.77,1.17
71.78,1.294
71.79,1.218
71.8,1.261
71.81,1.163
71.82,1.21
71.83,1.147
71.84,1.254
71.85,1.166
71.86,1.205
71.87,0.909
71.88,1.562
71.89,1.127
71.9,1.147
71.92,1.275
71.93,1.282
71.94,1.242
71.95,1.133
71.96,1.241
71.97,1.132
71.98,1.093
71.99,1.112
72.0,3.978
72.01,7.704
72.02,3.667
72.03,7.426
72.04,7.418
72.05,21.129
72.06,13.058
72.07,1.866
72.08,1.135
72.09,1.183
72.1,1.133
72.11,1.192
72.12,1.14
72.13,1.222
72.14,1.126
72.15,0.999
72.16,1.045
72.17,1.141
72.18,1.017
72.19,0.861
72.2,1.064
72.21,1.241
72.22,1.098
72.23,1.179
72.24,1.19
72.25,1.204
72.26,1.184
72.27,1.224
72.28,1.134
72.29,1.169
72.3,1.134
72.31,1.208
72.32,1.166
72.33,1.245
72.34,1.075
72.35,1.13
72.36,1.105
72.37,1.166
72.38,1.102
72.39,1.173
72.4,1.165
72.41,1.212
72.42,0.935
72.43,1.123
72.45,1.12
72.46,1.2
72.47,1.232
72.48,1.216
72.49,1.074
72.5,1.053
72.51,0.927
72.52,1.179
72.53,1.239
72.54,1.064
72.55,1.117
72.56,1.062
72.57,1.193
72.58,1.233
72.59,1.134
72.6,1.181
72.61,1.124
72.62,1.15
72.63,1.155
72.64,1.249
72.65,1.117
72.66,1.192
72.67,1.124
72.68,1.142
72.69,1.03
72.7,1.143
72.71,1.108
72.72,1.366
72.73,1.197
72.74,1.103
72.75,1.2
72.76,1.267
72.77,1.298
72.78,1.203
72.79,1.169
72.8,1.142
72.81,0.955
72.82,1.216
72.83,1.13
72.84,1.227
72.85,1.102
72.86,1.211
72.87,1.161
72.88,1.28
72.89,1.139
72.9,1.139
72.91,1.04
72.92,1.186
72.93,1.046
72.94,1.221
72.95,0.921
72.96,1.076
72.97,1.148
72.98,1.002
72.99,1.182
73.0,1.284
73.02,1.216
73.03,1.229
73.04,1.158
73.05,1.243
73.06,1.214
73.07,1.212
73.08,1.264
73.09,1.086
73.1,1.018
73.11,1.18
73.12,1.132
73.13,1.107
73.14,1.052
73.15,1.112
73.16,1.063
73.17,1.23
73.18,1.231
73.19,1.193
73.2,1.152
73.21,1.299
73.22,1.153
73.23,1.257
73.24,1.229
73.25,1.055
73.26,1.08
73.27,1.158
73.28,1.311
73.29,1.264
73.3,1.117
73.31,1.425
73.32,1.467
73.33,1.202
73.34,1.201
73.35,1.169
73.36,1.189
73.37,1.108
73.38,1.154
73.39,1.122
73.4,1.192
73.41,1.129
73.42,1.103
73.43,1.05
73.44,1.067
73.45,1.012
73.46,0.966
73.47,1.242
73.48,1.179
73.49,1.277
73.5,1.088
73.51,1.285
73.52,1.09
73.53,1.149
73.54,1.151
73.55,0.965
73.56,1.005
73.57,1.096
73.58,1.157
73.59,1.192
73.6,1.045
73.61,1.218
