77.0,1.221
77.02,1.152
77.04,1.204
77.06,1.207
77.08,1.249
77.1,0.98
77.12,1.249
77.14,1.197
77.16,1.248
77.18,1.128
77.2,1.183
77.22,1.241
77.24,1.17
77.26,1.172
77.28,1.264
77.3,1.097
77.32,1.161
77.34,1.198
77.36,1.191
77.38,1.182
77.4,1.25
77.42,1.216
77.44,1.127
77.46,1.117
77.48,1.22
77.5,1.071
77.52,1.182
77.54,1.227
77.56,1.209
77.58,1.213
77.6,1.171
77.62,1.092
77.64,1.137
77.66,1.127
77.68,1.18
77.7,1.156
77.72,1.189
77.74,35.781
77.76,17.035
77.78,1.076
77.8,1.109
77.82,1.162
77.84,1.25
77.86,1.162
77.88,1.101
77.9,1.169
77.92,1.313
77.94,1.13
77.95,0.0
77.96,1.21
77.97,0.0
77.98,1.105
77.99,0.0
78.0,1.191
78.01,0.0
78.02,1.246
78.03,0.0
78.04,1.195
78.05,0.0
78.06,1.202
78.07,0.0
78.08,1.704
78.09,0.0
78.1,1.255
78.11,0.0
78.12,1.108
78.13,0.0
78.14,1.273
78.15,0.0
78.16,1.185
78.17,0.0
78.18,1.168
78.19,0.0
78.2,1.192
78.21,0.0
78.22,1.171
78.23,0.0
78.25,0.0
78.26,21.255
78.27,0.0
78.28,16.952
78.29,0.0
78.3,10.154
78.31,0.0
78.32,1.203
78.33,0.0
78.34,1.209
78.35,0.0
78.36,1.204
78.37,0.0
78.38,1.191
78.39,0.0
78.4,1.113
78.41,0.0
78.42,1.181
78.43,0.0
78.44,1.133
78.45,0.0
78.46,1.221
78.47,0.0
78.48,1.099
78.49,0.0
78.5,1.2
78.51,0.0
78.52,1.165
78.53,0.0
78.54,1.312
78.55,0.0
78.56,1.226
78.57,0.0
78.58,1.184
78.59,0.0
78.6,1.24
78.61,0.0
78.62,1.187
78.63,0.0
78.64,1.247
78.65,0.0
78.66,1.232
78.67,0.0
78.68,1.102
78.69,0.0
78.7,1.194
78.71,0.0
78.72,1.201
78.73,0.0
78.74,1.205
78.75,4999
78.8,4999
78.9,4999
78.95,4999
78.96,4999
79.0,4999
79.05,4999
79.15,4999
79.2,4999
79.21,4999
79.25,4999
79.3,4999
79.4,4999
79.45,4999
79.46,4999
79.5,4999
79.55,4999
79.65,4999
79.7,4999
79.71,4999
79.75,4999
79.76,3999
79.8,4999
79.81,3999
79.82,3999
79.86,3999
79.9,4999
79.91,3999
79.95,4999
79.96,4999
80.0,4999
80.01,3999
80.05,4999
80.06,3999
80.07,3999
80.11,3999
80.15,4999
80.16,3999
80.2,4999
80.21,4999
80.25,4999
80.26,3999
80.3,4999
80.31,3999
80.32,3999
80.36,3999
80.4,4999
80.41,3999
80.45,4999
80.46,4999
80.5,4999
80.51,3999
80.55,4999
80.56,3999
80.57,3999
80.61,3999
80.65,4999
80.66,3999
80.7,4999
80.71,4999
80.75,4999
80.76,3999
80.77,0.0
80.78,1.26
80.8,4999
80.81,3999
80.82,3999
80.83,0.0
80.86,3999
80.87,0.0
80.88,1999
80.9,4999
80.91,3999
80.92,2999
80.93,0.0
80.95,4999
80.96,4999
80.97,0.0
80.98,1.003
80.99,0.0
81.0,4999
81.01,3999
81.02,2999
81.03,1999
81.05,4999
81.06,3999
81.07,3999
81.08,1.0
81.11,3999
81.12,2999
81.13,0.0
81.15,4999
81.16,3999
81.17,0.0
81.18,1999
81.2,4999
81.21,4999
81.22,2999
81.23,0.0
81.24,1.094
81.25,4999
81.26,3999
81.27,0.0
81.28,1.159
81.3,4999
81.31,3999
81.32,3999
81.33,1999
81.36,3999
81.37,0.0
81.38,1.079
81.4,4999
81.41,3999
81.42,2999
81.43,0.0
81.45,4999
81.46,4999
81.47,0.0
81.48,1999
81.49,1999
81.5,4999
81.51,3999
81.52,2999
81.53,0.0
81.55,4999
81.56,3999
81.57,3999
81.58,1.121
81.61,3999
81.62,2999
81.63,1999
81.65,4999
81.66,3999
81.67,0.0
81.68,1.053
81.7,4999
81.71,4999
81.72,2999
81.73,0.0
81.74,1.019
81.75,4999
81.76,3999
81.77,0.0
81.78,1999
81.79,999
81.8,4999
81.81,3999
81.82,3999
81.83,0.0
81.84,1.283
81.85,0.0
81.86,3999
81.87,0.0
81.88,1.268
81.89,0.0
81.9,4999
81.91,3999
81.92,2999
81.93,1999
81.94,999
81.95,4999
81.96,3999
81.97,0.0
81.98,1.192
81.99,0.0
82.0,4999
82.01,3999
82.02,2999
82.03,0.0
82.04,1.169
82.05,4999
82.06,3999
82.07,0.0
82.08,1999
82.09,999
82.1,4999
82.11,3999
82.12,2999
82.13,0.0
82.14,999.106
82.15,4999
82.16,3999
82.17,0.0
82.18,1.129
82.19,0.0
82.2,4999
82.21,3999
82.22,2999
82.23,1999
82.24,999
82.25,4999
82.26,3999
82.27,0.0
82.28,1.186
82.29,0.0
82.3,4999
82.31,3999
82.32,2999
82.33,0.0
82.34,0.94
82.35,4999
82.36,3999
82.37,0.0
82.38,1999
