0, 400.144928866213
1, 400.144928866213
2, 400.144928866213
3, 400.144928866213
4, 400.144928866213
5, 800.515150406261
6, 800.515150406261
7, 800.515150406261
8, 800.515150406261
9, 800.515150406261
10, 1200.80684285465
11, 1200.80684285465
12, 1200.80684285465
13, 1200.80684285465
14, 1200.80684285465
15, 1602.2985121744
16, 1602.2985121744
17, 1602.2985121744
18, 1602.2985121744
19, 1602.2985121744
20, 2003.73264780119
21, 2003.73264780119
22, 2003.73264780119
23, 2003.73264780119
24, 2003.73264780119
25, 2405.25183902343
26, 2405.25183902343
27, 2405.25183902343
28, 2405.25183902343
29, 2405.25183902343
30, 2805.48818463941
31, 2805.48818463941
32, 2805.48818463941
33, 2805.48818463941
34, 2805.48818463941
35, 3205.55441544834
36, 3205.55441544834
37, 3205.55441544834
38, 3205.55441544834
39, 3205.55441544834
40, 3607.12978037143
41, 3607.12978037143
42, 3607.12978037143
43, 3607.12978037143
44, 3607.12978037143
45, 4008.9856233223
46, 4008.9856233223
47, 4008.9856233223
48, 4008.9856233223
49, 4008.9856233223
50, 4410.25595861943
51, 4410.25595861943
52, 4410.25595861943
53, 4410.25595861943
54, 4410.25595861943
55, 4811.82839498471
56, 4811.82839498471
57, 4811.82839498471
58, 4811.82839498471
59, 4811.82839498471
60, 5211.95488376584
61, 5211.95488376584
62, 5211.95488376584
63, 5211.95488376584
64, 5211.95488376584
65, 5612.68793437594
66, 5612.68793437594
67, 5612.68793437594
68, 5612.68793437594
69, 5612.68793437594
70, 6012.71018818465
71, 6012.71018818465
72, 6012.71018818465
73, 6012.71018818465
74, 6012.71018818465
75, 6413.1670188624
76, 6413.1670188624
77, 6413.1670188624
78, 6413.1670188624
79, 6413.1670188624
80, 6815.0014971354
81, 6815.0014971354
82, 6815.0014971354
83, 6815.0014971354
84, 6815.0014971354
85, 7216.51365533578
86, 7216.51365533578
87, 7216.51365533578
88, 7216.51365533578
89, 7216.51365533578
90, 7618.29399989246
91, 7618.29399989246
92, 7618.29399989246
93, 7618.29399989246
94, 7618.29399989246
95, 8020.12339443801
96, 8020.12339443801
97, 8020.12339443801
98, 8020.12339443801
99, 8020.12339443801
100, 8420.53765412242
101, 8420.53765412242
102, 8420.53765412242
103, 8420.53765412242
104, 8420.53765412242
105, 8821.53489570198
106, 8821.53489570198
107, 8821.53489570198
108, 8821.53489570198
109, 8821.53489570198
110, 9222.11267806149
111, 9222.11267806149
112, 9222.11267806149
113, 9222.11267806149
114, 9222.11267806149
115, 9622.14548176549
116, 9622.14548176549
117, 9622.14548176549
118, 9622.14548176549
119, 9622.14548176549
120, 10022.4936018941
121, 10022.4936018941
122, 10022.4936018941
123, 10022.4936018941
124, 10022.4936018941
125, 10424.4839500065
126, 10424.4839500065
127, 10424.4839500065
128, 10424.4839500065
129, 10424.4839500065
130, 10826.4636782859
131, 10826.4636782859
132, 10826.4636782859
133, 10826.4636782859
134, 10826.4636782859
135, 11228.2689917499
136, 11228.2689917499
137, 11228.2689917499
138, 11228.2689917499
139, 11228.2689917499
140, 11628.6206680932
141, 11628.6206680932
142, 11628.6206680932
143, 11628.6206680932
144, 11628.6206680932
145, 12029.1676979841
146, 12029.1676979841
147, 12029.1676979841
148, 12029.1676979841
149, 12029.1676979841
150, 11629.1676979841
151, 11629.1676979841
152, 11629.1676979841
153, 11629.1676979841
154, 11629.1676979841
155, 11229.1676979841
156, 11229.1676979841
157, 11229.1676979841
158, 11229.1676979841
159, 11229.1676979841
160, 10829.1676979841
161, 10829.1676979841
162, 10829.1676979841
163, 10829.1676979841
164, 10829.1676979841
165, 10429.1676979841
166, 10429.1676979841
167, 10429.1676979841
168, 10429.1676979841
169, 10429.1676979841
170, 10029.1676979841
171, 10029.1676979841
172, 10029.1676979841
173, 10029.1676979841
174, 10029.1676979841
175, 9629.1676979841
176, 9629.1676979841
177, 9629.1676979841
178, 9629.1676979841
179, 9629.1676979841
180, 9229.1676979841
181, 9229.1676979841
182, 9229.1676979841
183, 9229.1676979841
184, 9229.1676979841
185, 8829.1676979841
186, 8829.1676979841
187, 8829.1676979841
188, 8829.1676979841
189, 8829.1676979841
190, 8429.1676979841
191, 8429.1676979841
192, 8429.1676979841
193, 8429.1676979841
194, 8429.1676979841
195, 8029.1676979841
196, 8029.1676979841
197, 8029.1676979841
198, 8029.1676979841
199, 8029.1676979841
200, 7629.1676979841
201, 7629.1676979841
202, 7629.1676979841
203, 7629.1676979841
204, 7629.1676979841
205, 7229.1676979841
206, 7229.1676979841
207, 7229.1676979841
208, 7229.1676979841
209, 7229.1676979841
210, 6829.1676979841
211, 6829.1676979841
212, 6829.1676979841
213, 6829.1676979841
214, 6829.1676979841
215, 6429.1676979841
216, 6429.1676979841
217, 6429.1676979841
218, 6429.1676979841
219, 6429.1676979841
220, 6029.1676979841
221, 6029.1676979841
222, 6029.1676979841
223, 6029.1676979841
224, 6029.1676979841
225, 5629.1676979841
226, 5629.1676979841
227, 5629.1676979841
228, 5629.1676979841
229, 5629.1676979841
230, 5229.1676979841
231, 5229.1676979841
232, 5229.1676979841
233, 5229.1676979841
234, 5229.1676979841
235, 4829.1676979841
236, 4829.1676979841
237, 4829.1676979841
238, 4829.1676979841
239, 4829.1676979841
240, 4429.1676979841
241, 4429.1676979841
242, 4429.1676979841
243, 4429.1676979841
244, 4429.1676979841
245, 4029.1676979841
246, 4029.1676979841
247, 4029.1676979841
248, 4029.1676979841
249, 4029.1676979841
250, 3629.1676979841
251, 3629.1676979841
252, 3629.1676979841
253, 3629.1676979841
254, 3629.1676979841
