0, 0
1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 267.937170273927
11, 535.873185633855
12, 804.289987451336
13, 804.289987451336
14, 804.289987451336
15, 804.289987451336
16, 804.289987451336
17, 804.289987451336
18, 804.289987451336
19, 804.289987451336
20, 1072.51378831574
21, 1341.04896288108
22, 1608.81688467355
23, 1608.81688467355
24, 1608.81688467355
25, 1608.81688467355
26, 1608.81688467355
27, 1608.81688467355
28, 1608.81688467355
29, 1608.81688467355
30, 1876.70188432032
31, 2143.542311363
32, 2412.16836365707
33, 2412.16836365707
34, 2412.16836365707
35, 2412.16836365707
36, 2412.16836365707
37, 2412.16836365707
38, 2412.16836365707
39, 2412.16836365707
40, 2680.01595862911
41, 2947.57614539259
42, 3215.34056973818
43, 3215.34056973818
44, 3215.34056973818
45, 3215.34056973818
46, 3215.34056973818
47, 3215.34056973818
48, 3215.34056973818
49, 3215.34056973818
50, 3482.26203665194
51, 3749.29246885697
52, 4016.21757892824
53, 4016.21757892824
54, 4016.21757892824
55, 4016.21757892824
56, 4016.21757892824
57, 4016.21757892824
58, 4016.21757892824
59, 4016.21757892824
60, 4283.88483666314
61, 4552.3751999603
62, 4820.46550453654
63, 4820.46550453654
64, 4820.46550453654
65, 4820.46550453654
66, 4820.46550453654
67, 4820.46550453654
68, 4820.46550453654
69, 4820.46550453654
70, 5087.79369626935
71, 5355.83728407349
72, 5623.26133844591
73, 5623.26133844591
74, 5623.26133844591
75, 5623.26133844591
76, 5623.26133844591
77, 5623.26133844591
78, 5623.26133844591
79, 5623.26133844591
80, 5890.26427822966
81, 6158.13728694162
82, 6425.82553138978
83, 6425.82553138978
84, 6425.82553138978
85, 6425.82553138978
86, 6425.82553138978
87, 6425.82553138978
88, 6425.82553138978
89, 6425.82553138978
90, 6692.65207609557
91, 6960.21329647771
92, 7227.21503080139
93, 7227.21503080139
94, 7227.21503080139
95, 7227.21503080139
96, 7227.21503080139
97, 7227.21503080139
98, 7227.21503080139
99, 7227.21503080139
100, 7495.13029464787
101, 7763.78139941521
102, 8032.05811251172
103, 8032.05811251172
104, 8032.05811251172
105, 8032.05811251172
106, 8032.05811251172
107, 8032.05811251172
108, 8032.05811251172
109, 8032.05811251172
110, 8299.33226267516
111, 8566.10249168892
112, 8834.27189824142
113, 8834.27189824142
114, 8834.27189824142
115, 8834.27189824142
116, 8834.27189824142
117, 8834.27189824142
118, 8834.27189824142
119, 8834.27189824142
120, 9102.39460288888
121, 9370.25477421039
122, 9637.29973630372
123, 9637.29973630372
124, 9637.29973630372
125, 9637.29973630372
126, 9637.29973630372
127, 9637.29973630372
128, 9637.29973630372
129, 9637.29973630372
130, 9905.69079982356
131, 10173.9229324489
132, 10441.7203066844
133, 10441.7203066844
134, 10441.7203066844
135, 10441.7203066844
136, 10441.7203066844
137, 10441.7203066844
138, 10441.7203066844
139, 10441.7203066844
140, 10709.995329809
141, 10977.6480308785
142, 11245.1103003742
143, 11245.1103003742
144, 11245.1103003742
145, 11245.1103003742
146, 11245.1103003742
147, 11245.1103003742
148, 11245.1103003742
149, 11245.1103003742
150, 10978.4436337076
151, 10711.7769670409
152, 10445.1103003742
153, 10445.1103003742
154, 10445.1103003742
155, 10445.1103003742
156, 10445.1103003742
157, 10445.1103003742
158, 10445.1103003742
159, 10445.1103003742
160, 10178.4436337076
161, 9911.7769670409
162, 9645.11030037423
163, 9645.11030037423
164, 9645.11030037423
165, 9645.11030037423
166, 9645.11030037423
167, 9645.11030037423
168, 9645.11030037423
169, 9645.11030037423
170, 9378.44363370756
171, 9111.7769670409
172, 8845.11030037423
173, 8845.11030037423
174, 8845.11030037423
175, 8845.11030037423
176, 8845.11030037423
177, 8845.11030037423
178, 8845.11030037423
179, 8845.11030037423
180, 8578.44363370757
181, 8311.7769670409
182, 8045.11030037423
183, 8045.11030037423
184, 8045.11030037423
185, 8045.11030037423
186, 8045.11030037423
187, 8045.11030037423
188, 8045.11030037423
189, 8045.11030037423
190, 7778.44363370757
191, 7511.7769670409
192, 7245.11030037423
193, 7245.11030037423
194, 7245.11030037423
195, 7245.11030037423
196, 7245.11030037423
197, 7245.11030037423
198, 7245.11030037423
199, 7245.11030037423
