0.0,0.0,2,1,0,5
1.0,0.0,2,1,0,5
2.0,0.0,2,1,0,5
3.0,0.0,2,1,0,5
4.0,0.0,2,1,0,5
5.0,0.0,2,1,0,5
6.0,0.0,2,1,0.169754793307,5
7.0,0.0,2,1,0.320570521488,5
8.0,0.0,2,1,0.331963348924,5
9.0,0.0,2,1,0.366129362576,5
10.0,268.208239017,2,1,0.376698846653,5
11.0,534.893992284,2,1,5.70506824616,5.15824015089
12.0,802.05958004,2,1,5.9150810605,5.15824015089
13.0,802.05958004,2,1,5.9409045295,5.15824015089
14.0,802.05958004,2,1,6.1309046032,5.15824015089
15.0,802.05958004,2,1,6.23514789884,5.15824015089
16.0,802.05958004,2,1,6.43691219798,5.15824015089
17.0,802.05958004,2,1,6.46761186975,5.15824015089
18.0,802.05958004,2,1,6.66981915261,5.15824015089
19.0,802.05958004,2,1,6.71422147869,5.15824015089
20.0,1069.04877202,2,1,6.91390714973,5.15824015089
21.0,1337.40999392,3,1,5.29189150926,5.15824015089
22.0,1605.40130331,3,1,5.39672033463,5.15824015089
23.0,1605.40130331,3,1,5.53231553587,5.15824015089
24.0,1605.40130331,3,1,5.65736009778,5.15824015089
25.0,1605.40130331,3,1,5.85529334425,5.15824015089
26.0,1605.40130331,3,1,6.03511886144,5.15824015089
27.0,1605.40130331,3,1,6.20235958463,5.15824015089
28.0,1605.40130331,3,1,6.26598159783,5.15824015089
29.0,1605.40130331,3,1,6.27015624267,5.15824015089
30.0,1873.91239754,3,1,6.49326173264,5.15824015089
31.0,2141.46650939,4,1,5.74764817831,5.15824015089
32.0,2408.18052122,4,1,5.97494257201,5.15824015089
33.0,2408.18052122,4,1,6.07453543943,5.15824015089
34.0,2408.18052122,4,1,6.11257966825,5.15824015089
35.0,2408.18052122,4,1,6.26282149554,5.15824015089
36.0,2408.18052122,4,1,6.47544327212,5.15824015089
37.0,2408.18052122,4,1,6.50958209062,5.15824015089
38.0,2408.18052122,4,1,6.5615833037,5.15824015089
39.0,2408.18052122,4,1,6.71591254436,5.15824015089
40.0,2675.0010716,4,1,6.91076386851,5.15824015089
41.0,2942.79275247,4,1,7.10929815278,5.15824015089
42.0,3210.2909614,5,1,5.51291738067,5.15824015089
43.0,3210.2909614,5,1,5.723529251,5.15824015089
44.0,3210.2909614,5,1,5.76948699968,5.15824015089
45.0,3210.2909614,5,1,5.83964540227,5.15824015089
46.0,3210.2909614,5,1,5.94640103404,5.15824015089
47.0,3210.2909614,5,1,6.18517915136,5.15824015089
48.0,3210.2909614,5,1,6.30734633216,5.15824015089
49.0,3210.2909614,5,1,6.33905978956,5.15824015089
50.0,3478.67450138,5,1,6.41103520747,5.15824015089
51.0,3746.54064186,5,1,6.52405974203,5.15824015089
52.0,4015.06919813,6,1,7.23226432875,5.15824015089
53.0,4015.06919813,6,1,7.29468431372,5.15824015089
54.0,4015.06919813,6,1,7.32545948,5.15824015089
55.0,4015.06919813,6,1,7.57110150084,5.15824015089
56.0,4015.06919813,6,1,7.76947399795,5.15824015089
57.0,4015.06919813,6,1,7.91979680453,5.15824015089
58.0,4015.06919813,6,1,8.04266235427,5.15824015089
59.0,4015.06919813,6,1,8.05620580381,5.15824015089
60.0,4282.87849341,6,1,8.16861500341,5.15824015089
61.0,4549.81763566,6,1,8.22841901726,5.15824015089
62.0,4816.78466706,6,1,8.4027009984,5.15824015089
63.0,4816.78466706,7,1,7.18181091707,5.15824015089
64.0,4816.78466706,7,1,7.37251116972,5.15824015089
65.0,4816.78466706,7,1,7.3921859005,5.15824015089
66.0,4816.78466706,7,1,7.50997883718,5.15824015089
67.0,4816.78466706,7,1,7.64536207958,5.15824015089
68.0,4816.78466706,7,1,7.79148614234,5.15824015089
69.0,4816.78466706,7,1,7.80880283315,5.15824015089
70.0,5084.3968419,7,1,7.94849941358,5.15824015089
71.0,5352.81878619,7,1,8.01566826217,5.15824015089
72.0,5620.80684219,7,1,8.20735201767,5.15824015089
73.0,5620.80684219,7,1,8.29347799698,5.15824015089
74.0,5620.80684219,7,1,8.36258071145,5.15824015089
75.0,5620.80684219,8,1,8.48242655598,5.15824015089
76.0,5620.80684219,8,1,8.57759220693,5.15824015089
77.0,5620.80684219,8,1,8.81407696899,5.15824015089
78.0,5620.80684219,8,1,8.942477433,5.15824015089
79.0,5620.80684219,8,1,9.08021683551,5.15824015089
80.0,5889.27339443,8,1,9.21025779058,5.15824015089
81.0,6157.35817717,8,1,9.38880916987,5.15824015089
82.0,6425.14687981,8,1,9.54202454023,5.15824015089
83.0,6425.14687981,8,1,9.71203703886,5.15824015089
84.0,6425.14687981,8,1,9.89726140036,5.15824015089
85.0,6425.14687981,8,1,9.97575181215,5.15824015089
86.0,6425.14687981,8,1,10.1843150291,5.15824015089
87.0,6425.14687981,10,2,5.26745425062,5.15824015089
88.0,6425.14687981,10,2,5.46068429158,5.15824015089
89.0,6425.14687981,10,2,5.66748015822,5.15824015089
90.0,6692.33459615,10,2,5.85906040662,5.15824015089
91.0,6960.3073234,10,2,5.95040743,5.15824015089
92.0,7227.58831175,10,2,6.00404686812,5.15824015089
93.0,7227.58831175,10,2,6.01509692445,5.15824015089
94.0,7227.58831175,10,2,6.21395617651,5.15824015089
95.0,7227.58831175,10,2,6.21943333763,5.15824015089
96.0,7227.58831175,10,2,6.37538829862,5.15824015089
97.0,7227.58831175,10,2,6.53772060655,5.15824015089
98.0,7227.58831175,10,2,6.70508128248,5.15824015089
99.0,7227.58831175,10,2,6.90255494886,5.15824015089
100.0,7496.16448972,10,2,7.12329967277,5.15824015089
101.0,7762.99535531,10,2,7.1573107942,5.15824015089
102.0,8031.59549243,11,2,5.2662796342,5.15824015089
103.0,8031.59549243,11,2,5.27647415689,5.15824015089
104.0,8031.59549243,11,2,5.46854935785,5.15824015089
105.0,8031.59549243,11,2,5.49477539977,5.15824015089
106.0,8031.59549243,11,2,5.74354954269,5.15824015089
107.0,8031.59549243,11,2,5.76573208527,5.15824015089
108.0,8031.59549243,11,2,5.9726632667,5.15824015089
109.0,8031.59549243,11,2,6.0325251912,5.15824015089
110.0,8300.04845806,11,2,6.0457409372,5.15824015089
111.0,8567.91070085,11,2,6.11911680223,5.15824015089
112.0,8835.32548732,11,2,6.31046722347,5.15824015089
113.0,8835.32548732,11,2,6.36841506644,5.15824015089
114.0,8835.32548732,11,2,6.54824450874,5.15824015089
115.0,8835.32548732,11,2,6.71370422058,5.15824015089
116.0,8835.32548732,11,2,6.8422542511,5.15824015089
117.0,8835.32548732,11,2,7.05617180828,5.15824015089
118.0,8835.32548732,11,2,7.05926978651,5.15824015089
119.0,8835.32548732,12,2,4.92283411186,5.15824015089
120.0,9103.69908674,12,2,5.07312569003,5.15824015089
121.0,9370.72231995,12,2,5.26817802496,5.15824015089
122.0,9637.49072252,12,2,5.32036118735,5.15824015089
123.0,9637.49072252,12,2,5.40586957644,5.15824015089
124.0,9637.49072252,12,2,5.51783196644,5.15824015089
125.0,9637.49072252,12,2,5.53190018435,5.15824015089
126.0,9637.49072252,12,2,5.62519524628,5.15824015089
127.0,9637.49072252,12,2,5.84813886831,5.15824015089
128.0,9637.49072252,12,2,5.98323843772,5.15824015089
129.0,9637.49072252,13,2,6.70802472048,5.15824015089
130.0,9904.62822475,13,2,6.89563220351,5.15824015089
131.0,10171.6602812,13,2,7.08149127593,5.15824015089
132.0,10438.8017798,13,2,7.13814211335,5.15824015089
133.0,10438.8017798,13,2,7.32291654442,5.15824015089
134.0,10438.8017798,13,2,7.50226588008,5.15824015089
135.0,10438.8017798,13,2,7.57754030088,5.15824015089
136.0,10438.8017798,13,2,7.64360041759,5.15824015089
137.0,10438.8017798,13,2,7.82198246353,5.15824015089
138.0,10438.8017798,13,2,8.0394020658,5.15824015089
139.0,10438.8017798,13,2,8.06907318388,5.15824015089
140.0,10706.6345625,13,2,8.22429113488,5.15824015089
141.0,10974.7996324,13,2,8.37540849091,5.15824015089
142.0,11242.0691612,13,2,8.61851956932,5.15824015089
143.0,11242.0691612,13,2,8.67321864665,5.15824015089
144.0,11242.0691612,13,2,8.85820805422,5.15824015089
145.0,11242.0691612,13,2,8.98473453143,5.15824015089
146.0,11242.0691612,13,2,8.98514510295,5.15824015089
147.0,11242.0691612,13,2,9.0184948834,5.15824015089
148.0,11242.0691612,13,2,9.18543542681,5.15824015089
149.0,11242.0691612,13,2,9.23015731212,5.15824015089
150.0,10975.4024945,13,2,9.33255277895,5.15824015089
151.0,10708.7358278,13,2,9.46986250004,5.15824015089
152.0,10442.0691612,13,2,9.58127802808,5.15824015089
153.0,10442.0691612,13,2,9.68210838158,5.15824015089
154.0,10442.0691612,13,2,9.69185399773,5.15824015089
155.0,10442.0691612,13,2,9.6963562557,5.15824015089
156.0,10442.0691612,13,2,9.78116639202,5.15824015089
157.0,10442.0691612,13,2,9.84480826226,5.15824015089
158.0,10442.0691612,13,2,10.082281705,5.15824015089
159.0,10442.0691612,13,2,10.2673453562,5.15824015089
160.0,10175.4024945,13,2,10.511796135,5.15824015089
161.0,9908.73582785,12,2,6.5242673806,5.15824015089
162.0,9642.06916118,12,2,6.68214674293,5.15824015089
163.0,9642.06916118,12,2,6.88158727505,5.15824015089
164.0,9642.06916118,12,2,7.12181094853,5.15824015089
165.0,9642.06916118,12,2,7.20419345402,5.15824015089
166.0,9642.06916118,12,2,7.21811154831,5.15824015089
167.0,9642.06916118,12,2,7.33773809847,5.15824015089
168.0,9642.06916118,12,2,7.39579586738,5.15824015089
169.0,9642.06916118,12,2,7.43426112026,5.15824015089
170.0,9375.40249451,12,2,7.60446690588,5.15824015089
171.0,9108.73582785,12,2,7.70705568463,5.15824015089
172.0,8842.06916118,12,2,7.85994939369,5.15824015089
173.0,8842.06916118,12,2,8.04154379798,5.15824015089
