0.0,0,0
1.0,0,0
2.0,0,0
3.0,0,0
4.0,0,0
5.0,0,0
6.0,0.291140210988,0.291140210988
7.0,0.578234415571,0.578234415571
8.0,0.971608701577,0.971608701577
9.0,1.06985671571,1.06985671571
10.0,1.5244148055,1.5244148055
11.0,6.16484651548,6.16484651548
12.0,6.45342865263,6.45342865263
13.0,6.65672769502,6.65672769502
14.0,6.79956730946,6.79956730946
15.0,6.96348271133,6.96348271133
16.0,7.38371858409,7.38371858409
17.0,7.85012446091,7.85012446091
18.0,8.17766454187,8.17766454187
19.0,8.60838688258,8.60838688258
20.0,9.07671557843,9.07671557843
21.0,5.54927549882,5.54927549882
22.0,5.70493542628,5.70493542628
23.0,5.94979242227,5.94979242227
24.0,6.33329553532,6.33329553532
25.0,6.68689362811,6.68689362811
26.0,6.79364356254,6.79364356254
27.0,7.19014299784,7.19014299784
28.0,7.41238040676,7.41238040676
29.0,7.75394801469,7.75394801469
30.0,7.8408852832,7.8408852832
31.0,7.46824503921,7.46824503921
32.0,7.61138352046,7.61138352046
33.0,7.63702663889,7.63702663889
34.0,7.90520984589,7.90520984589
35.0,7.91634906175,7.91634906175
36.0,8.36573854631,8.36573854631
37.0,8.58987584808,8.58987584808
38.0,8.6924490468,8.6924490468
39.0,9.13173821792,9.13173821792
40.0,9.36842062593,9.36842062593
41.0,9.70051597533,9.70051597533
42.0,12.7130033462,12.7130033462
43.0,12.8379032094,12.8379032094
44.0,13.2342853842,13.2342853842
45.0,13.4583521241,13.4583521241
46.0,13.8207608119,13.8207608119
47.0,14.1360397821,14.1360397821
48.0,14.1514899066,14.1514899066
49.0,14.1749933747,14.1749933747
50.0,14.3636133975,14.3636133975
51.0,14.5647613774,14.5647613774
52.0,9.60919335185,9.60919335185
53.0,9.75431896958,9.75431896958
54.0,9.87138095661,9.87138095661
55.0,9.97088632374,9.97088632374
56.0,10.4444699751,10.4444699751
57.0,10.8130343206,10.8130343206
58.0,11.2382921211,11.2382921211
59.0,11.3432230107,11.3432230107
60.0,11.4653712631,11.4653712631
61.0,11.5593326121,11.5593326121
62.0,11.7376109423,11.7376109423
63.0,18.0473364067,18.0473364067
64.0,18.145106675,18.145106675
65.0,18.3721348622,18.3721348622
66.0,18.82379823,18.82379823
67.0,18.8535801323,18.8535801323
68.0,19.0927078679,19.0927078679
69.0,19.3175480275,19.3175480275
70.0,19.3664294493,19.3664294493
71.0,19.4925626785,19.4925626785
72.0,19.6763951765,19.6763951765
73.0,19.921399505,19.921399505
74.0,20.2143845497,20.2143845497
75.0,9.15528547273,9.15528547273
76.0,9.54715308092,9.54715308092
77.0,9.62186206537,9.62186206537
78.0,9.79622738214,9.79622738214
79.0,9.86615032081,9.86615032081
80.0,10.1023223983,10.1023223983
81.0,10.4777310747,10.4777310747
82.0,10.5191777654,10.5191777654
83.0,10.63574073,10.63574073
84.0,10.7441393915,10.7441393915
85.0,10.95797454,10.95797454
86.0,11.182251145,11.182251145
87.0,133.307683374,133.307683374
88.0,166.658075648,166.658075648
89.0,190.427957332,190.427957332
90.0,205.760576198,205.760576198
91.0,204.323028182,204.323028182
92.0,195.042270107,195.042270107
93.0,198.135419591,198.135419591
94.0,188.86322752,188.86322752
95.0,176.587215247,176.587215247
96.0,136.933658538,136.933658538
97.0,146.874185824,146.874185824
98.0,138.449711483,138.449711483
99.0,138.875803291,138.875803291
100.0,25.2856072653,25.2856072653
101.0,25.7330595597,25.7330595597
102.0,5.61075689374,5.61075689374
103.0,5.87074495074,5.87074495074
104.0,5.98110208895,5.98110208895
105.0,6.31424261599,6.31424261599
106.0,6.49963892356,6.49963892356
107.0,6.77023556501,6.77023556501
108.0,7.01531070405,7.01531070405
109.0,7.35991522711,7.35991522711
