0.0,2,0,0
1.0,2,0,0
2.0,2,0,0
3.0,2,0,0
4.0,2,0,0
5.0,2,0,0
6.0,2,0.0536766023743,0.114919429194
7.0,2,0.151478712714,0.178298959923
8.0,2,0.236097577926,0.545586397891
9.0,2,0.462290553224,0.910875590777
10.0,2,0.708796327347,1.13114151444
11.0,2,5.49499734159,6.69207023324
12.0,2,5.63370727952,7.1440219347
13.0,2,5.79351207497,7.5118588043
14.0,2,5.84107409061,7.98706186195
15.0,2,5.93937655609,8.25578487307
16.0,2,6.09888508946,8.51289036608
17.0,2,6.31488560544,8.73053948818
18.0,2,6.51015489129,9.05883923125
19.0,2,6.53178232176,9.1821592877
20.0,2,6.76807572753,9.66116271492
21.0,3,5.29988759108,5.61662401363
22.0,3,5.42307129761,5.70230476525
23.0,3,5.56689685908,5.76437760845
24.0,3,5.77523570259,5.84041809236
25.0,3,6.01047311922,6.28434610796
26.0,3,6.24290239149,6.510321515
27.0,3,6.28848908491,6.8288122838
28.0,3,6.53462237063,7.17246555371
29.0,3,6.55237529809,7.3687582067
30.0,3,6.79375806351,7.6001589039
31.0,4,6.5597899596,7.2971404919
32.0,4,6.60463763149,7.62838592544
33.0,4,6.62711392862,7.998985304
34.0,4,6.78160818244,8.01473434269
35.0,4,6.89561520809,8.1794662128
36.0,4,7.07124064024,8.28740333435
37.0,4,7.1394054287,8.75612597987
38.0,4,7.33161923117,9.1970285466
39.0,4,7.55004310281,9.66259532345
40.0,4,7.55852581297,9.89687005706
41.0,4,7.63391326839,10.3641083396
42.0,5,4.98172567003,12.4010597931
43.0,5,5.07357651179,12.5270896117
44.0,5,5.23912032622,12.9340635896
45.0,5,5.32450943522,13.401917361
46.0,5,5.47682370145,13.5184178107
47.0,5,5.68651269607,13.9843167564
48.0,5,5.78200335735,14.4291153004
49.0,5,5.7965620654,14.7611673944
50.0,5,5.9963284844,15.198717776
51.0,5,6.16055633934,15.5702602011
52.0,6,6.79258757002,12.73113393945
53.0,6,6.86316628298,12.81609036665
54.0,6,6.99524932272,12.2932261451
55.0,6,6.99940395501,11.5900106086
56.0,6,7.23897251381,11.9684303231
57.0,6,7.48612488545,11.4093412848
58.0,6,7.52101661849,11.7131733644
59.0,6,7.73515058223,12.0365353101
60.0,6,7.80042935864,12.4587439684
61.0,6,7.92537372792,12.8565288544
62.0,6,8.1173454262,13.2064192674
63.0,7,7.59225650904,17.5562809086
64.0,7,7.82134409223,17.8057499763
65.0,7,7.82272460169,18.101496429
66.0,7,7.82600349524,18.2442930247
67.0,7,7.94306908665,18.2566129623
68.0,7,7.96187994762,18.4338557286
69.0,7,8.00443356871,18.6235813837
70.0,7,8.17374851803,18.9943533806
71.0,7,8.31726881909,19.3515301026
72.0,7,8.46634507921,19.7093531608
73.0,7,8.6883043615,19.9238302731
74.0,7,8.83696354615,20.2846549448
75.0,8,8.36012992585,13.33799914722
76.0,8,8.45503762286,14.37250934846
77.0,8,8.60162423611,14.57150922551
78.0,8,8.73849881795,14.66059887989
79.0,8,8.74128237362,13.67541705314
80.0,8,8.92567875696,12.98374909496
81.0,8,8.92964835984,12.35005787969
82.0,8,9.12689876698,12.4899668122
83.0,8,9.33829405694,11.73941187789
84.0,8,9.34690991198,10.84726955649
85.0,8,9.54549182066,10.0585458813
86.0,8,9.72143606235,10.2624820798
87.0,10,12.9508849951,10.695580886
88.0,10,12.001492673,10.682275212
89.0,10,12.1930315397,296.774887079
90.0,10,12.2609433807,344.97234287
91.0,10,11.4088191244,455.547778318
92.0,10,11.5876740892,796.010643786
93.0,10,10.7009499227,703.966493584
94.0,10,10.8650042772,690.872536706
95.0,10,8.0851783982,672.136953657
96.0,10,7.1036028253,624.881955239
97.0,10,6.1105215759,533.509131293
98.0,10,5.171732029,333.58393934
99.0,10,5.4071230609,323.600904273
100.0,10,5.4473390248,213.9375179316
101.0,10,5.4852100857,166.3283143643
102.0,11,5.71113028913,185.14351885327
103.0,11,5.90641446996,187.57703187546
104.0,11,6.12594132997,176.68165436239
105.0,11,6.14969341953,165.18132075776
106.0,11,6.33808356941,144.36692011659
107.0,11,6.47936357031,146.57360911789
108.0,11,6.51971376993,134.95705138654
109.0,11,6.72984520542,123.26010567253
110.0,11,6.81398735973,98.61772617126
111.0,11,6.99911721408,87.03566899771
112.0,11,7.07369364416,64.20795800279
113.0,11,7.23419308829,47.47422895105
114.0,11,7.32886554557,38.65302432787
115.0,11,7.51043607402,23.75694324374
116.0,11,7.72520940188,15.19469821751
117.0,11,7.94007708739,10.52109756728
118.0,11,8.12840313071,10.0210500821
119.0,12,7.61889930185,10.9774430458
120.0,12,6.6707024491,11.3317702585
121.0,12,6.88339341621,11.4795646025
122.0,12,6.06095507291,11.5162669489
123.0,12,6.26460235043,11.7991997876
124.0,12,6.48128808453,12.155748384
125.0,12,6.70696315953,10.6139344914
126.0,12,6.80173556151,11.786970604
127.0,12,6.91463432349,11.1962600649
128.0,12,7.11136976909,12.5475185322
129.0,13,6.27350818708,11.0917394338
130.0,13,6.3362906402,11.5418748956
131.0,13,6.34324866684,11.6310752212
132.0,13,6.51139322372,12.8648802544
133.0,13,6.53625880688,11.2909060692
134.0,13,6.59641169179,10.5908417678
135.0,13,6.71881090302,10.6583084273
136.0,13,6.9048207313,10.8203937315
137.0,13,6.99984104393,11.0478200472
138.0,13,7.19794080879,11.4565623147
139.0,13,7.20279400203,10.6420298036
140.0,13,7.23402445229,10.9592576563
141.0,13,7.42424274321,10.0698106806
142.0,13,7.42699801962,10.0905366812
143.0,13,7.64844716005,10.2264128089
144.0,13,7.78262993555,9.3668014935
145.0,13,8.01242562255,9.4733305955
146.0,13,8.23107169567,9.653374255
147.0,13,8.2754638919,9.6813519571
148.0,13,8.29762904649,8.9892363986
149.0,13,8.30802149805,8.2995429387
150.0,13,8.37761149908,8.3058775186
151.0,13,8.44599256018,8.4907761684
152.0,13,8.53398179829,8.7192706075
153.0,13,8.71530109358,8.1432480564
154.0,13,8.77498061569,12.4866264635
155.0,13,8.78548809818,12.7881448639
156.0,13,8.91076646476,13.0227569542
157.0,13,8.92871583148,33.0597429765
158.0,13,9.13485463597,34.2494336193
159.0,13,9.27895727446,45.4208335132
160.0,13,9.50614424348,38.4424426124
161.0,12,8.78621436435,33.6247138341
162.0,12,8.69662324931,32.2606870082
163.0,12,7.66486011357,12.9585975571
164.0,12,7.41899659228,12.5813482954
165.0,12,6.37637232044,13.1363299741
166.0,12,6.11944135654,14.7751650009
167.0,12,6.83542177373,13.3331516004
168.0,12,6.65327788839,12.0830701454
169.0,12,6.43613533793,11.8622057227
170.0,12,6.35157068988,12.4305958464
171.0,12,6.23913173465,11.9048063382
172.0,12,5.93456448636,12.7491787878
173.0,12,5.64582682428,11.3540288528
174.0,12,5.44607862969,29.3450518462
175.0,12,5.19390462402,29.0912655103
176.0,11,6.70116853885,29.9702167669
177.0,11,6.57496259199,26.6342564778
178.0,11,6.36242399894,22.1026390813
179.0,11,6.28610760426,20.7384582688
180.0,11,6.02358609148,18.7101877499
181.0,11,6.97677872293,17.5614742628
182.0,11,5.87627710576,12.015291475
183.0,11,5.79910771155,11.9275351928
184.0,11,5.62063563632,10.5024108527
185.0,11,5.62715269005,11.0165554834
186.0,11,5.67533134013,11.6814832217
187.0,11,5.53812176994,26.4907715554
188.0,11,5.50863752544,26.0393094094
189.0,11,5.45680011087,25.7569602078
190.0,11,5.39837522306,25.2416299348
191.0,10,5.923503215,27.8378353014
192.0,10,6.27800775025,31.7727210783
193.0,10,6.09335906495,31.3332468111
194.0,10,6.03162963795,28.1755144938
195.0,10,5.73603193492,17.6790159338
196.0,10,5.42605656402,18.6085112795
197.0,10,5.20644658644,16.3692298451
198.0,10,5.05228015131,14.2586043155
199.0,10,5.85593722582,13.1802787733
200.0,10,5.82699323276,12.8070561206
201.0,10,5.53332602952,9.6064865681
202.0,10,5.30846338374,9.1384214713
203.0,10,5.24257060782,7.0066761416
204.0,10,5.18116361442,6.828587102
205.0,10,5.05715035385,15.3023061388
206.0,9,6.18946204328,16.141039989
207.0,9,6.91435022452,14.7462631078
208.0,9,6.90570841071,15.7441485818
209.0,9,6.6149587401,14.2585564082
210.0,9,6.53152261412,13.2291499223
211.0,9,6.33736156117,12.9828952049
212.0,9,6.26708070973,12.9579828953
213.0,9,6.01895832312,11.5009446137
214.0,9,6.79653198042,9.0932016064
215.0,9,6.49115882097,9.6950604499
216.0,9,6.30542844597,8.4850109942
217.0,9,6.10351133573,7.9707864471
218.0,9,5.99521828314,7.6721910277
219.0,9,5.96226679327,7.5794552532
220.0,9,5.68026177123,6.4826290224
221.0,9,5.44037447153,16.2236362948
222.0,9,5.32201664964,26.1028635477
223.0,8,7.84864367741,17.4845561013
224.0,8,7.67712169508,16.0047973072
225.0,8,7.46935998002,15.6440413825
226.0,8,7.33928235819,13.2417894874
227.0,8,7.07539238066,11.087519629
228.0,8,6.99055781325,11.0068182848
229.0,8,6.80641431891,10.819393138
230.0,8,6.5776522458,9.522712326
231.0,8,6.37238371195,8.982435654
232.0,8,6.25598698005,8.6289432282
233.0,8,6.08476334344,7.548425972
234.0,8,5.78593630313,7.4016812316
235.0,8,5.65899841896,7.920151741
236.0,8,5.50277787773,6.7926799456
237.0,8,5.24944102499,5.2469669768
238.0,8,5.19319479656,5.1567212007
239.0,8,5.04200115516,5.0372892467
240.0,8,4.78144080762,4.9864704939
241.0,8,4.59429644579,4.8074975428
242.0,7,6.66610498503,18.0538356123
243.0,7,6.36517565925,17.9812233964
244.0,7,6.32448195868,16.8745841097
245.0,7,6.1880673295,19.3578652313
246.0,7,4.90928100749,23.8087035177
247.0,7,4.78182532813,24.2870361973
248.0,7,4.61436445231,21.8053296243
249.0,7,4.36723370297,24.5876290826
250.0,7,5.23573778663,25.5194316931
251.0,7,4.95083782283,26.4262091497
252.0,7,4.76430721836,32.1668002636
253.0,7,4.60671767714,49.9152456987
254.0,7,4.53547276287,52.4615886017
255.0,7,6.33215003845,67.149914678
256.0,7,6.23432440867,69.1079040643
257.0,7,6.03264733224,72.62763315
258.0,5,7.32363916337,36.8999982524
259.0,5,7.07899696644,33.791935812
260.0,5,6.86084500695,32.3091255552
261.0,5,6.83600099788,26.0733726204
262.0,5,6.75489590756,25.6017906543
263.0,5,6.6539714916,25.5687192706
264.0,5,6.58578680542,25.2097404964
265.0,5,6.36570525814,24.7888960179
266.0,5,6.30007338356,24.4415039493
267.0,5,6.16773563159,24.0412843103
268.0,5,6.13446847121,23.975431098
269.0,5,6.07150394296,18.8839323761
270.0,5,6.06567608956,17.5713450086
271.0,5,6.03675879146,16.3712509024
272.0,5,5.8536872513,15.3037886239
273.0,5,5.60981057438,13.216562342
274.0,5,5.31589162086,13.0070600294
275.0,5,5.14264878587,12.6809765414
276.0,5,4.88850475945,12.1449517104
277.0,5,4.83881462458,51.8333502348
278.0,4,6.80084701803,6.87396181217
279.0,4,6.72726504394,6.45743091806
280.0,4,6.48582643006,6.4505573588
281.0,4,6.44736394873,6.38872403319
282.0,4,6.27530399208,6.18377819831
283.0,4,6.17365358577,5.88614270822
284.0,4,6.09575924895,5.62560131611
285.0,4,5.7957651675,5.52850886762
286.0,4,5.70247804057,5.46244852146
287.0,4,5.54502054814,5.09634620665
288.0,4,5.29424089739,4.99078772961
289.0,4,5.06486992341,4.74595241899
290.0,4,4.03112907527,4.73408031647
291.0,4,3.93530509175,4.66741219003
292.0,4,2.92634561855,4.4287476104
293.0,3,2.78412423479,3.96256828747
294.0,3,2.63814438561,3.89158914238
295.0,3,2.548690989,3.41143057472
296.0,3,2.54704974611,3.39251257328
297.0,3,2.25052947344,2.88243738138
298.0,3,0.0348474736,2.74350522092
299.0,3,0.76947353174,2.54104159109
300.0,3,0.59762666493,2.0231050324
301.0,3,0,0
302.0,3,0,0
303.0,3,0,0
304.0,3,0,0
305.0,3,0,0
306.0,3,0,0
307.0,3,0,0
308.0,3,0,0
309.0,3,0,0
310.0,3,0,0
311.0,2,0,0
312.0,2,0,0
313.0,2,0,0
314.0,2,0,0
315.0,2,0,0
316.0,2,0,0
317.0,2,0,0
318.0,2,0,0
319.0,2,0,0
320.0,2,0,0
321.0,2,0,0
322.0,2,0,0
323.0,0,0,0
324.0,0,0,0
325.0,0,0,0
326.0,0,0,0
327.0,0,0,0
328.0,0,0,0
329.0,0,0,0
330.0,0,0,0
331.0,0,0,0
332.0,0,0,0
333.0,0,0,0
334.0,0,0,0
335.0,0,0,0
336.0,0,0,0
337.0,0,0,0
338.0,0,0,0
339.0,0,0,0
340.0,0,0,0
341.0,0,0,0
342.0,0,0,0
343.0,0,0,0
344.0,0,0,0
345.0,0,0,0
346.0,0,0,0
347.0,0,0,0
348.0,0,0,0
349.0,0,0,0
350.0,0,0,0
351.0,0,0,0
352.0,0,0,0
353.0,0,0,0
354.0,0,0,0
355.0,0,0,0
356.0,0,0,0
357.0,0,0,0
358.0,0,0,0
359.0,0,0,0
360.0,0,0,0
361.0,0,0,0
362.0,0,0,0
363.0,0,0,0
364.0,0,0,0
365.0,0,0,0
366.0,0,0,0
367.0,0,0,0
368.0,0,0,0
369.0,0,0,0
370.0,0,0,0
371.0,0,0,0
372.0,0,0,0
373.0,0,0,0
374.0,0,0,0
375.0,0,0,0
376.0,0,0,0
377.0,0,0,0
378.0,0,0,0
379.0,0,0,0
380.0,0,0,0
381.0,0,0,0
382.0,0,0,0
383.0,0,0,0
384.0,0,0,0
385.0,0,0,0
386.0,0,0,0
